token,label
"('form', 'Me')","('misc', None)"
"('form', 'dan')","('misc', None)"
"('form', 'pena')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'les')","('misc', None)"
"('form', 'cobran')","('misc', None)"
"('form', 'arroz')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'pescado')","('misc', None)"
"('form', 'crudo')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'precio')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'oro')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'es')","('misc', None)"
"('form', 'comida')","('misc', None)"
"('form', 'para')","('misc', None)"
"('form', 'focas')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'El')","('misc', None)"
"('form', 'sushi')","('misc', None)"
"('form', 'es')","('misc', None)"
"('form', 'horrible')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'no')","('misc', None)"
"('form', 'se')","('misc', None)"
"('form', 'dan')","('misc', None)"
"('form', 'cuenta')","('misc', None)"
"('form', 'porque')","('misc', None)"
"('form', 'está')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'moda')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'Si')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'Palermo')","('misc', None)"
"('form', 'les')","('misc', None)"
"('form', 'enrollaran')","('misc', None)"
"('form', 'bosta')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'caballo')","('misc', None)"
"('form', 'dirían')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'es')","('misc', None)"
"('form', 'exquisita')","('misc', None)"
"('form', 'sólo')","('misc', None)"
"('form', 'porque')","('misc', None)"
"('form', 'está')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'Palermo')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'son')","('misc', None)"
"('form', 'comentarios')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'se')","('misc', None)"
"('form', 'reproducen')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'con')","('misc', None)"
"('form', 'más')","('misc', None)"
"('form', 'o')","('misc', None)"
"('form', 'menos')","('misc', None)"
"('form', 'rabia')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'casi')","('misc', None)"
"('form', 'todas')","('misc', None)"
"('form', 'las')","('misc', None)"
"('form', 'notas')","('misc', None)"
"('form', 'sobre')","('misc', None)"
"('form', 'sushi')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'Lo')","('misc', None)"
"('form', 'mismo')","('misc', None)"
"('form', 'sucede')","('misc', None)"
"('form', 'con')","('misc', None)"
"('form', 'algunos')","('misc', None)"
"('form', 'términos')","('misc', None)"
"('form', 'nuevos')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'En')","('misc', None)"
"('form', 'todas')","('misc', None)"
"('form', 'las')","('misc', None)"
"('form', 'notas')","('misc', None)"
"('form', 'sobre')","('misc', None)"
"('form', 'cupcakes')","('misc', None)"
"('form', 'hay')","('misc', None)"
"('form', 'unos')","('misc', None)"
"('form', 'cinco')","('misc', None)"
"('form', 'o')","('misc', None)"
"('form', 'seis')","('misc', None)"
"('form', 'detractores')","('misc', None)"
"('form', 'exigiendo')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'le')","('misc', None)"
"('form', 'digan')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'tortitas')","('misc', None)"
"('form', 'decoradas')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', None)"
"('form', 'o')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'madalenas')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'estas')","('misc', None)"
"('form', 'especialidades')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'Los')","('misc', None)"
"('form', 'anglicismos')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'al')","('misc', None)"
"('form', 'parecer')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'enojan')","('misc', None)"
"('form', 'muchísimo')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'los')","('misc', None)"
"('form', 'lectores')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'No')","('misc', None)"
"('form', 'pasa')","('misc', None)"
"('form', 'lo')","('misc', None)"
"('form', 'mismo')","('misc', None)"
"('form', 'con')","('misc', None)"
"('form', 'los')","('misc', None)"
"('form', 'términos')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'italiano')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ':')","('misc', None)"
"('form', 'se')","('misc', None)"
"('form', 'puede')","('misc', None)"
"('form', 'decir')","('misc', None)"
"('form', 'spaghetti')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'fusilli')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'lasagna')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'nadie')","('misc', None)"
"('form', 'reclama')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'se')","('misc', None)"
"('form', 'diga')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'fideo')","('misc', None)"
"('form', 'finito')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', None)"
"('form', 'o')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'pasta')","('misc', None)"
"('form', 'enroscada')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'Tampoco')","('misc', None)"
"('form', 'hay')","('misc', None)"
"('form', 'tanto')","('misc', None)"
"('form', 'encono')","('misc', None)"
"('form', 'con')","('misc', None)"
"('form', 'los')","('misc', None)"
"('form', 'galicismos')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', '¿')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'O')","('misc', None)"
"('form', 'conocen')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'alguien')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'haya')","('misc', None)"
"('form', 'pedido')","('misc', None)"
"('form', 'renombrar')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'tradicional')","('misc', None)"
"('form', 'salsa')","('misc', None)"
"('form', 'Velouté')","('misc', None)"
"('form', 'o')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'los')","('misc', None)"
"('form', 'fideos')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'Parisienne')","('misc', None)"
"('form', 'para')","('misc', None)"
"('form', 'cuidar')","('misc', None)"
"('form', 'nuestras')","('misc', None)"
"('form', 'costumbres')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '?')","('misc', None)"
"('form', 'El')","('misc', None)"
"('form', 'italiano')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', 'francés')","('misc', None)"
"('form', 'no')","('misc', None)"
"('form', 'se')","('misc', None)"
"('form', 'viven')","('misc', None)"
"('form', 'como')","('misc', None)"
"('form', 'amenazas')","('misc', None)"
"('form', 'porque')","('misc', None)"
"('form', 'llegaron')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'cocina')","('misc', None)"
"('form', 'porteña')","('misc', None)"
"('form', 'hace')","('misc', None)"
"('form', 'muchos')","('misc', None)"
"('form', 'años')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', 'comensal')","('misc', None)"
"('form', 'se')","('misc', None)"
"('form', 'acostumbró')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'verlos')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', 'menú')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'A')","('misc', None)"
"('form', 'esta')","('misc', None)"
"('form', 'altura')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'ya')","('misc', None)"
"('form', 'sabemos')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'usar')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'palabra')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'mousse')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', None)"
"('form', 'no')","('misc', None)"
"('form', 'va')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'matar')","('misc', None)"
"('form', 'ni')","('misc', None)"
"('form', 'erradicar')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', 'flan')","('misc', None)"
"('form', 'con')","('misc', None)"
"('form', 'dulce')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'leche')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'los')","('misc', None)"
"('form', 'restaurantes')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'Otra')","('misc', None)"
"('form', 'cosa')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'también')","('misc', None)"
"('form', 'genera')","('misc', None)"
"('form', 'polémica')","('misc', None)"
"('form', 'entre')","('misc', None)"
"('form', 'los')","('misc', None)"
"('form', 'foristas')","('misc', None)"
"('form', 'conservadores')","('misc', None)"
"('form', 'es')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'incorporación')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'frutas')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'verduras')","('misc', None)"
"('form', 'poco')","('misc', None)"
"('form', 'habituales')","('misc', None)"
"('form', 'al')","('misc', None)"
"('form', 'mercado')","('misc', None)"
"('form', 'local')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'Las')","('misc', None)"
"('form', 'trompadas')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'reciben')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'rúcula')","('misc', None)"
"('form', 'silvestre')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', 'maracuyá')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'o')","('misc', None)"
"('form', 'las')","('misc', None)"
"('form', 'incipientes')","('misc', None)"
"('form', 'lychees')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'nombre')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'lechuga')","('misc', None)"
"('form', 'criolla')","('misc', None)"
"('form', 'son')","('misc', None)"
"('form', 'cada')","('misc', None)"
"('form', 'vez')","('misc', None)"
"('form', 'más')","('misc', None)"
"('form', 'violentas')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'abundantes')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '¿')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'Rúcula')","('misc', None)"
"('form', 'selvática')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '?')","('misc', None)"
"('form', '¿')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'Te')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'trae')","('misc', None)"
"('form', 'Tarzán')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '?')","('misc', None)"
"('form', '¿')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'El')","('misc', None)"
"('form', 'rey')","('misc', None)"
"('form', 'león')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '?')","('misc', None)"
"('form', 'Me')","('misc', None)"
"('form', 'tienen')","('misc', None)"
"('form', 'los')","('misc', None)"
"('form', 'huevos')","('misc', None)"
"('form', 'llenos')","('misc', None)"
"('form', 'con')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', 'snobismo')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'tipea')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'furioso')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'un')","('misc', None)"
"('form', 'lector')","('misc', None)"
"('form', 'harto')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'las')","('misc', None)"
"('form', 'innovaciones')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'También')","('misc', None)"
"('form', 'hay')","('misc', None)"
"('form', 'indignación')","('misc', None)"
"('form', 'por')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'llegada')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'los')","('misc', None)"
"('form', 'frapuccinos')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'quieren')","('misc', None)"
"('form', 'competir')","('misc', None)"
"('form', 'con')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', 'café')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'barrio')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'con')","('misc', None)"
"('form', 'las')","('misc', None)"
"('form', 'donuts')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'rollos')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'canela')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'muffins')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'apariencia')","('misc', None)"
"('form', 'han')","('misc', None)"
"('form', 'llegado')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'Argentina')","('misc', None)"
"('form', 'para')","('misc', None)"
"('form', 'asesinar')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'las')","('misc', None)"
"('form', 'facturas')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'los')","('misc', None)"
"('form', 'libritos')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'grasa')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'Con')","('misc', None)"
"('form', 'los')","('misc', None)"
"('form', 'scones')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'las')","('misc', None)"
"('form', 'medialunas')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', 'ristretto')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'cambio')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'está')","('misc', None)"
"('form', 'todo')","('misc', None)"
"('form', 'bien')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'No')","('misc', None)"
"('form', 'hay')","('misc', None)"
"('form', 'pica')","('misc', None)"
"('form', 'ni')","('misc', None)"
"('form', 'resentimiento')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'ya')","('misc', None)"
"('form', 'son')","('misc', None)"
"('form', 'parte')","('misc', None)"
"('form', 'del')","('misc', None)"
"('form', 'paisaje')","('misc', None)"
"('form', 'porteño')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'Al')","('misc', None)"
"('form', 'parecer')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'nos')","('misc', None)"
"('form', 'incomoda')","('misc', None)"
"('form', 'todo')","('misc', None)"
"('form', 'lo')","('misc', None)"
"('form', 'nuevo')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
